Domain,W_Protocol,Status,Response Code
crawl.211-249-46-217.web.naver.com,http://crawl.211-249-46-217.web.naver.com,Connection Error,N/A
crawl.211-249-46-218.web.naver.com,http://crawl.211-249-46-218.web.naver.com,Connection Error,N/A
crawl.211-249-46-22.web.naver.com,http://crawl.211-249-46-22.web.naver.com,Connection Error,N/A
crawl.211-249-46-220.web.naver.com,http://crawl.211-249-46-220.web.naver.com,Connection Error,N/A
crawl.211-249-46-23.web.naver.com,http://crawl.211-249-46-23.web.naver.com,Connection Error,N/A
crawl.211-249-46-24.web.naver.com,http://crawl.211-249-46-24.web.naver.com,Connection Error,N/A
crawl.211-249-46-25.web.naver.com,http://crawl.211-249-46-25.web.naver.com,Connection Error,N/A
crawl.211-249-46-27.web.naver.com,http://crawl.211-249-46-27.web.naver.com,Connection Error,N/A
crawl.211-249-46-26.web.naver.com,http://crawl.211-249-46-26.web.naver.com,Connection Error,N/A
crawl.211-249-46-28.web.naver.com,http://crawl.211-249-46-28.web.naver.com,Connection Error,N/A
crawl.211-249-46-29.web.naver.com,http://crawl.211-249-46-29.web.naver.com,Connection Error,N/A
crawl.211-249-46-30.web.naver.com,http://crawl.211-249-46-30.web.naver.com,Connection Error,N/A
crawl.211-249-46-31.web.naver.com,http://crawl.211-249-46-31.web.naver.com,Connection Error,N/A
crawl.211-249-46-32.web.naver.com,http://crawl.211-249-46-32.web.naver.com,Connection Error,N/A
crawl.211-249-46-33.web.naver.com,http://crawl.211-249-46-33.web.naver.com,Connection Error,N/A
crawl.211-249-46-34.web.naver.com,http://crawl.211-249-46-34.web.naver.com,Connection Error,N/A
crawl.211-249-46-35.web.naver.com,http://crawl.211-249-46-35.web.naver.com,Connection Error,N/A
crawl.211-249-46-36.web.naver.com,http://crawl.211-249-46-36.web.naver.com,Connection Error,N/A
crawl.211-249-46-37.web.naver.com,http://crawl.211-249-46-37.web.naver.com,Connection Error,N/A
crawl.211-249-46-38.web.naver.com,http://crawl.211-249-46-38.web.naver.com,Connection Error,N/A
crawl.211-249-46-40.web.naver.com,http://crawl.211-249-46-40.web.naver.com,Connection Error,N/A
crawl.211-249-46-39.web.naver.com,http://crawl.211-249-46-39.web.naver.com,Connection Error,N/A
crawl.211-249-46-41.web.naver.com,http://crawl.211-249-46-41.web.naver.com,Connection Error,N/A
crawl.211-249-46-42.web.naver.com,http://crawl.211-249-46-42.web.naver.com,Connection Error,N/A
crawl.211-249-46-43.web.naver.com,http://crawl.211-249-46-43.web.naver.com,Connection Error,N/A
crawl.211-249-46-44.web.naver.com,http://crawl.211-249-46-44.web.naver.com,Connection Error,N/A
crawl.211-249-46-45.web.naver.com,http://crawl.211-249-46-45.web.naver.com,Connection Error,N/A
crawl.211-249-46-46.web.naver.com,http://crawl.211-249-46-46.web.naver.com,Connection Error,N/A
crawl.211-249-46-47.web.naver.com,http://crawl.211-249-46-47.web.naver.com,Connection Error,N/A
crawl.211-249-46-48.web.naver.com,http://crawl.211-249-46-48.web.naver.com,Connection Error,N/A
crawl.211-249-46-49.web.naver.com,http://crawl.211-249-46-49.web.naver.com,Connection Error,N/A
crawl.211-249-46-50.web.naver.com,http://crawl.211-249-46-50.web.naver.com,Connection Error,N/A
crawl.211-249-46-51.web.naver.com,http://crawl.211-249-46-51.web.naver.com,Connection Error,N/A
crawl.211-249-46-52.web.naver.com,http://crawl.211-249-46-52.web.naver.com,Connection Error,N/A
crawl.211-249-46-53.web.naver.com,http://crawl.211-249-46-53.web.naver.com,Connection Error,N/A
crawl.211-249-46-54.web.naver.com,http://crawl.211-249-46-54.web.naver.com,Connection Error,N/A
crawl.211-249-46-55.web.naver.com,http://crawl.211-249-46-55.web.naver.com,Connection Error,N/A
crawl.211-249-46-57.web.naver.com,http://crawl.211-249-46-57.web.naver.com,Connection Error,N/A
crawl.211-249-46-56.web.naver.com,http://crawl.211-249-46-56.web.naver.com,Connection Error,N/A
crawl.211-249-46-59.web.naver.com,http://crawl.211-249-46-59.web.naver.com,Connection Error,N/A
crawl.211-249-46-58.web.naver.com,http://crawl.211-249-46-58.web.naver.com,Connection Error,N/A
crawl.211-249-46-60.web.naver.com,http://crawl.211-249-46-60.web.naver.com,Connection Error,N/A
crawl.211-249-46-61.web.naver.com,http://crawl.211-249-46-61.web.naver.com,Connection Error,N/A
crawl.211-249-46-62.web.naver.com,http://crawl.211-249-46-62.web.naver.com,Connection Error,N/A
crawl.211-249-46-63.web.naver.com,http://crawl.211-249-46-63.web.naver.com,Connection Error,N/A
crawl.211-249-46-64.web.naver.com,http://crawl.211-249-46-64.web.naver.com,Connection Error,N/A
crawl.211-249-46-65.web.naver.com,http://crawl.211-249-46-65.web.naver.com,Connection Error,N/A
crawl.211-249-46-66.web.naver.com,http://crawl.211-249-46-66.web.naver.com,Connection Error,N/A
crawl.211-249-46-67.web.naver.com,http://crawl.211-249-46-67.web.naver.com,Connection Error,N/A
crawl.211-249-46-68.web.naver.com,http://crawl.211-249-46-68.web.naver.com,Connection Error,N/A
crawl.211-249-46-69.web.naver.com,http://crawl.211-249-46-69.web.naver.com,Connection Error,N/A
crawl.211-249-46-70.web.naver.com,http://crawl.211-249-46-70.web.naver.com,Connection Error,N/A
crawl.211-249-46-72.web.naver.com,http://crawl.211-249-46-72.web.naver.com,Connection Error,N/A
crawl.211-249-46-71.web.naver.com,http://crawl.211-249-46-71.web.naver.com,Connection Error,N/A
crawl.211-249-46-73.web.naver.com,http://crawl.211-249-46-73.web.naver.com,Connection Error,N/A
crawl.211-249-46-74.web.naver.com,http://crawl.211-249-46-74.web.naver.com,Connection Error,N/A
crawl.211-249-46-75.web.naver.com,http://crawl.211-249-46-75.web.naver.com,Connection Error,N/A
crawl.211-249-46-76.web.naver.com,http://crawl.211-249-46-76.web.naver.com,Connection Error,N/A
crawl.211-249-46-77.web.naver.com,http://crawl.211-249-46-77.web.naver.com,Connection Error,N/A
crawl.211-249-46-78.web.naver.com,http://crawl.211-249-46-78.web.naver.com,Connection Error,N/A
crawl.211-249-46-79.web.naver.com,http://crawl.211-249-46-79.web.naver.com,Connection Error,N/A
crawl.211-249-46-80.web.naver.com,http://crawl.211-249-46-80.web.naver.com,Connection Error,N/A
crawl.211-249-46-81.web.naver.com,http://crawl.211-249-46-81.web.naver.com,Connection Error,N/A
crawl.211-249-46-82.web.naver.com,http://crawl.211-249-46-82.web.naver.com,Connection Error,N/A
crawl.211-249-46-83.web.naver.com,http://crawl.211-249-46-83.web.naver.com,Connection Error,N/A
crawl.211-249-46-84.web.naver.com,http://crawl.211-249-46-84.web.naver.com,Connection Error,N/A
crcvmail00.nm.naver.com,http://crcvmail00.nm.naver.com,Connection Error,N/A
crcvmail11-1.nm.naver.com,http://crcvmail11-1.nm.naver.com,Connection Error,N/A
crcvmail12-1.nm.naver.com,http://crcvmail12-1.nm.naver.com,Connection Error,N/A
crcvmail13-1.nm.naver.com,http://crcvmail13-1.nm.naver.com,Connection Error,N/A
crawl.211-249-46-85.web.naver.com,http://crawl.211-249-46-85.web.naver.com,Connection Error,N/A
crcvmail21-2.nm.naver.com,http://crcvmail21-2.nm.naver.com,Connection Error,N/A
crcvmail22-2.nm.naver.com,http://crcvmail22-2.nm.naver.com,Connection Error,N/A
crcvmail23-2.nm.naver.com,http://crcvmail23-2.nm.naver.com,Connection Error,N/A
crcvmail25-2.nm.naver.com,http://crcvmail25-2.nm.naver.com,Connection Error,N/A
crcvmail26-2.nm.naver.com,http://crcvmail26-2.nm.naver.com,Connection Error,N/A
crcvmail36-2.nm.naver.com,http://crcvmail36-2.nm.naver.com,Connection Error,N/A
crcvmailnw.nm.naver.com,http://crcvmailnw.nm.naver.com,Connection Error,N/A
creturn01-2.nm.naver.com,http://creturn01-2.nm.naver.com,Connection Error,N/A
creturn02-2.nm.naver.com,http://creturn02-2.nm.naver.com,Connection Error,N/A
creturn03-2.nm.naver.com,http://creturn03-2.nm.naver.com,Connection Error,N/A
crawl.211-249-46-86.web.naver.com,http://crawl.211-249-46-86.web.naver.com,Connection Error,N/A
creturn04-2.nm.naver.com,http://creturn04-2.nm.naver.com,Connection Error,N/A
creturn05-2.nm.naver.com,http://creturn05-2.nm.naver.com,Connection Error,N/A
creturn06-2.nm.naver.com,http://creturn06-2.nm.naver.com,Connection Error,N/A
creturn07-2.nm.naver.com,http://creturn07-2.nm.naver.com,Connection Error,N/A
creturn08-2.nm.naver.com,http://creturn08-2.nm.naver.com,Connection Error,N/A
creturn09-2.nm.naver.com,http://creturn09-2.nm.naver.com,Connection Error,N/A
creturn12-2.nm.naver.com,http://creturn12-2.nm.naver.com,Connection Error,N/A
creturn10-2.nm.naver.com,http://creturn10-2.nm.naver.com,Connection Error,N/A
creturn13-2.nm.naver.com,http://creturn13-2.nm.naver.com,Connection Error,N/A
creturn14-2.nm.naver.com,http://creturn14-2.nm.naver.com,Connection Error,N/A
creturn15-2.nm.naver.com,http://creturn15-2.nm.naver.com,Connection Error,N/A
crawl.211-249-46-87.web.naver.com,http://crawl.211-249-46-87.web.naver.com,Connection Error,N/A
crawl.211-249-46-89.web.naver.com,http://crawl.211-249-46-89.web.naver.com,Connection Error,N/A
crawl.211-249-46-88.web.naver.com,http://crawl.211-249-46-88.web.naver.com,Connection Error,N/A
csmtp01.wmail.naver.com,http://csmtp01.wmail.naver.com,Connection Error,N/A
csmtp02.wmail.naver.com,http://csmtp02.wmail.naver.com,Connection Error,N/A
csmtpbounce01.nm.naver.com,http://csmtpbounce01.nm.naver.com,Connection Error,N/A
csmtpbounce02.nm.naver.com,http://csmtpbounce02.nm.naver.com,Connection Error,N/A
csmtpbounce03.nm.naver.com,http://csmtpbounce03.nm.naver.com,Connection Error,N/A
csmtpbounce04.nm.naver.com,http://csmtpbounce04.nm.naver.com,Connection Error,N/A
csmtpbounce05.nm.naver.com,http://csmtpbounce05.nm.naver.com,Connection Error,N/A
csmtpnw01.nm.naver.com,http://csmtpnw01.nm.naver.com,Connection Error,N/A
csonline2.nexon.game.naver.com,http://csonline2.nexon.game.naver.com,Connection Error,N/A
csmtpnw02.nm.naver.com,http://csmtpnw02.nm.naver.com,Connection Error,N/A
cvbackendsmtp01.nm.naver.com,http://cvbackendsmtp01.nm.naver.com,Connection Error,N/A
customer.naver.com,http://customer.naver.com,Success,200
cvbackendsmtp02.nm.naver.com,http://cvbackendsmtp02.nm.naver.com,Connection Error,N/A
cve.naver.com,http://cve.naver.com,Success,200
cvmobilesmtp01-2.nm.naver.com,http://cvmobilesmtp01-2.nm.naver.com,Connection Error,N/A
cvowlsmtp000.nm.naver.com,http://cvowlsmtp000.nm.naver.com,Connection Error,N/A
cvowlsmtp001.nm.naver.com,http://cvowlsmtp001.nm.naver.com,Connection Error,N/A
cvowlsmtp002.nm.naver.com,http://cvowlsmtp002.nm.naver.com,Connection Error,N/A
cvowlsmtp003.nm.naver.com,http://cvowlsmtp003.nm.naver.com,Connection Error,N/A
cvowlsmtp004.nm.naver.com,http://cvowlsmtp004.nm.naver.com,Connection Error,N/A
cvowlsmtp005.nm.naver.com,http://cvowlsmtp005.nm.naver.com,Connection Error,N/A
cvowlsmtp006.nm.naver.com,http://cvowlsmtp006.nm.naver.com,Connection Error,N/A
crawl.211-249-46-90.web.naver.com,http://crawl.211-249-46-90.web.naver.com,Connection Error,N/A
crawl.211-249-46-91.web.naver.com,http://crawl.211-249-46-91.web.naver.com,Connection Error,N/A
csmail.help.nmp.naver.com,https://csmail.help.nmp.naver.com,Success,200
csdic.naver.com,https://csdic.naver.com,Success,200
csmail.naver.com,https://csmail.naver.com,Success,404
crossmedia.naver.com,https://crossmedia.naver.com,Success,200
cvowlsmtpjp001.nm.naver.com,http://cvowlsmtpjp001.nm.naver.com,Connection Error,N/A
cvowlsmtpjp002.nm.naver.com,http://cvowlsmtpjp002.nm.naver.com,Connection Error,N/A
cvowlsmtpjp003.nm.naver.com,http://cvowlsmtpjp003.nm.naver.com,Connection Error,N/A
cvowlsmtpjp004.nm.naver.com,http://cvowlsmtpjp004.nm.naver.com,Connection Error,N/A
crawl.211-249-46-92.web.naver.com,http://crawl.211-249-46-92.web.naver.com,Connection Error,N/A
crawl.211-249-46-93.web.naver.com,http://crawl.211-249-46-93.web.naver.com,Connection Error,N/A
cvowlsmtpjp005.nm.naver.com,http://cvowlsmtpjp005.nm.naver.com,Connection Error,N/A
cvowlsmtpjp006.nm.naver.com,http://cvowlsmtpjp006.nm.naver.com,Connection Error,N/A
crawl.211-249-46-94.web.naver.com,http://crawl.211-249-46-94.web.naver.com,Connection Error,N/A
crawl.211-249-46-95.web.naver.com,http://crawl.211-249-46-95.web.naver.com,Connection Error,N/A
crawl.211-249-46-96.web.naver.com,http://crawl.211-249-46-96.web.naver.com,Connection Error,N/A
crawl.211-249-46-97.web.naver.com,http://crawl.211-249-46-97.web.naver.com,Connection Error,N/A
cvowlsmtpnoti001.nm.naver.com,http://cvowlsmtpnoti001.nm.naver.com,Connection Error,N/A
cvowlsmtpnoti002.nm.naver.com,http://cvowlsmtpnoti002.nm.naver.com,Connection Error,N/A
cvowlsmtpnoti003.nm.naver.com,http://cvowlsmtpnoti003.nm.naver.com,Connection Error,N/A
cvowlsmtpnoti004.nm.naver.com,http://cvowlsmtpnoti004.nm.naver.com,Connection Error,N/A
cvowlsmtpnoti005.nm.naver.com,http://cvowlsmtpnoti005.nm.naver.com,Connection Error,N/A
cvowlsmtpnoti006.nm.naver.com,http://cvowlsmtpnoti006.nm.naver.com,Connection Error,N/A
cvowlsmtpnoti007.nm.naver.com,http://cvowlsmtpnoti007.nm.naver.com,Connection Error,N/A
cvowlsmtpnoti008.nm.naver.com,http://cvowlsmtpnoti008.nm.naver.com,Connection Error,N/A
cvowlsmtpnoti009.nm.naver.com,http://cvowlsmtpnoti009.nm.naver.com,Connection Error,N/A
crawl.211-249-46-98.web.naver.com,http://crawl.211-249-46-98.web.naver.com,Connection Error,N/A
crawl.211-249-46-99.web.naver.com,http://crawl.211-249-46-99.web.naver.com,Connection Error,N/A
cvowlsmtp00.nm.naver.com,http://cvowlsmtp00.nm.naver.com,Connection Error,N/A
cvowlsmtpnoti01.nm.naver.com,http://cvowlsmtpnoti01.nm.naver.com,Connection Error,N/A
cvowlsmtpnoti02.nm.naver.com,http://cvowlsmtpnoti02.nm.naver.com,Connection Error,N/A
cvowlsmtpnoti03.nm.naver.com,http://cvowlsmtpnoti03.nm.naver.com,Connection Error,N/A
cvowlsmtpnoti04.nm.naver.com,http://cvowlsmtpnoti04.nm.naver.com,Connection Error,N/A
cvowlsmtp01.nm.naver.com,http://cvowlsmtp01.nm.naver.com,Connection Error,N/A
cvowlsmtp03.nm.naver.com,http://cvowlsmtp03.nm.naver.com,Connection Error,N/A
cvreturn01.wmail.naver.com,http://cvreturn01.wmail.naver.com,Connection Error,N/A
cvreturn02.wmail.naver.com,http://cvreturn02.wmail.naver.com,Connection Error,N/A
cvowlsmtp05.nm.naver.com,http://cvowlsmtp05.nm.naver.com,Connection Error,N/A
cvowlsmtp06.nm.naver.com,http://cvowlsmtp06.nm.naver.com,Connection Error,N/A
cvowlsmtpjp01.nm.naver.com,http://cvowlsmtpjp01.nm.naver.com,Connection Error,N/A
cvowlsmtpjp03.nm.naver.com,http://cvowlsmtpjp03.nm.naver.com,Connection Error,N/A
cvowlsmtpjp02.nm.naver.com,http://cvowlsmtpjp02.nm.naver.com,Connection Error,N/A
cvowlsmtpjp04.nm.naver.com,http://cvowlsmtpjp04.nm.naver.com,Connection Error,N/A
cvowlsmtpjp06.nm.naver.com,http://cvowlsmtpjp06.nm.naver.com,Connection Error,N/A
cvowlsmtpjp05.nm.naver.com,http://cvowlsmtpjp05.nm.naver.com,Connection Error,N/A
cvowlsmtp02.nm.naver.com,http://cvowlsmtp02.nm.naver.com,Connection Error,N/A
cvowlsmtp04.nm.naver.com,http://cvowlsmtp04.nm.naver.com,Connection Error,N/A
cvsmtppost00.nm.naver.com,http://cvsmtppost00.nm.naver.com,Connection Error,N/A
cvsmtpbounce001.nm.naver.com,http://cvsmtpbounce001.nm.naver.com,Connection Error,N/A
cvsmtppost001.nm.naver.com,http://cvsmtppost001.nm.naver.com,Connection Error,N/A
cvsmtppost002.nm.naver.com,http://cvsmtppost002.nm.naver.com,Connection Error,N/A
cvsmtppost003.nm.naver.com,http://cvsmtppost003.nm.naver.com,Connection Error,N/A
cvsmtppost000.nm.naver.com,http://cvsmtppost000.nm.naver.com,Connection Error,N/A
cvsmtppost004.nm.naver.com,http://cvsmtppost004.nm.naver.com,Connection Error,N/A
cvsmtppost005.nm.naver.com,http://cvsmtppost005.nm.naver.com,Connection Error,N/A
cvsmtpbounce002.nm.naver.com,http://cvsmtpbounce002.nm.naver.com,Connection Error,N/A
cvsmtppost006.nm.naver.com,http://cvsmtppost006.nm.naver.com,Connection Error,N/A
cvsmtppost007.nm.naver.com,http://cvsmtppost007.nm.naver.com,Connection Error,N/A
cvsmtppost009.nm.naver.com,http://cvsmtppost009.nm.naver.com,Connection Error,N/A
cvsmtppost008.nm.naver.com,http://cvsmtppost008.nm.naver.com,Connection Error,N/A
cvsmtppost010.nm.naver.com,http://cvsmtppost010.nm.naver.com,Connection Error,N/A
cvsmtppost011.nm.naver.com,http://cvsmtppost011.nm.naver.com,Connection Error,N/A
cvsmtppost012.nm.naver.com,http://cvsmtppost012.nm.naver.com,Connection Error,N/A
cvsmtppost013.nm.naver.com,http://cvsmtppost013.nm.naver.com,Connection Error,N/A
cvsmtppost014.nm.naver.com,http://cvsmtppost014.nm.naver.com,Connection Error,N/A
cvsmtppost015.nm.naver.com,http://cvsmtppost015.nm.naver.com,Connection Error,N/A
cvsmtppost016.nm.naver.com,http://cvsmtppost016.nm.naver.com,Connection Error,N/A
cvsmtppost017.nm.naver.com,http://cvsmtppost017.nm.naver.com,Connection Error,N/A
cvsmtpbounce003.nm.naver.com,http://cvsmtpbounce003.nm.naver.com,Connection Error,N/A
cvsmtppost018.nm.naver.com,http://cvsmtppost018.nm.naver.com,Connection Error,N/A
cvsmtppost019.nm.naver.com,http://cvsmtppost019.nm.naver.com,Connection Error,N/A
cvsmtppost021.nm.naver.com,http://cvsmtppost021.nm.naver.com,Connection Error,N/A
cvsmtppost020.nm.naver.com,http://cvsmtppost020.nm.naver.com,Connection Error,N/A
cvsmtppost022.nm.naver.com,http://cvsmtppost022.nm.naver.com,Connection Error,N/A
cvsmtppost023.nm.naver.com,http://cvsmtppost023.nm.naver.com,Connection Error,N/A
cvsmtppost024.nm.naver.com,http://cvsmtppost024.nm.naver.com,Connection Error,N/A
cvsmtppost025.nm.naver.com,http://cvsmtppost025.nm.naver.com,Connection Error,N/A
cvsmtppost026.nm.naver.com,http://cvsmtppost026.nm.naver.com,Connection Error,N/A
cvsmtppost027.nm.naver.com,http://cvsmtppost027.nm.naver.com,Connection Error,N/A
cvsmtppost028.nm.naver.com,http://cvsmtppost028.nm.naver.com,Connection Error,N/A
cvsmtppost029.nm.naver.com,http://cvsmtppost029.nm.naver.com,Connection Error,N/A
cvsmtppost030.nm.naver.com,http://cvsmtppost030.nm.naver.com,Connection Error,N/A
cvsmtppost031.nm.naver.com,http://cvsmtppost031.nm.naver.com,Connection Error,N/A
cvsmtppost032.nm.naver.com,http://cvsmtppost032.nm.naver.com,Connection Error,N/A
cvsmtppost033.nm.naver.com,http://cvsmtppost033.nm.naver.com,Connection Error,N/A
cvsmtppost034.nm.naver.com,http://cvsmtppost034.nm.naver.com,Connection Error,N/A
cvsmtppost035.nm.naver.com,http://cvsmtppost035.nm.naver.com,Connection Error,N/A
cvsmtppost036.nm.naver.com,http://cvsmtppost036.nm.naver.com,Connection Error,N/A
cvsmtpbounce004.nm.naver.com,http://cvsmtpbounce004.nm.naver.com,Connection Error,N/A
cvsmtpbounce005.nm.naver.com,http://cvsmtpbounce005.nm.naver.com,Connection Error,N/A
cvsmtppost037.nm.naver.com,http://cvsmtppost037.nm.naver.com,Connection Error,N/A
cvsmtppost038.nm.naver.com,http://cvsmtppost038.nm.naver.com,Connection Error,N/A
cvsmtpbounce006.nm.naver.com,http://cvsmtpbounce006.nm.naver.com,Connection Error,N/A
cvsmtpbounce007.nm.naver.com,http://cvsmtpbounce007.nm.naver.com,Connection Error,N/A
cvsmtpbounce008.nm.naver.com,http://cvsmtpbounce008.nm.naver.com,Connection Error,N/A
cvsmtpbounce009.nm.naver.com,http://cvsmtpbounce009.nm.naver.com,Connection Error,N/A
cvowlsmtpnoti05.nm.naver.com,http://cvowlsmtpnoti05.nm.naver.com,Connection Error,N/A
cvowlsmtpnoti06.nm.naver.com,http://cvowlsmtpnoti06.nm.naver.com,Connection Error,N/A
cvowlsmtpnoti07.nm.naver.com,http://cvowlsmtpnoti07.nm.naver.com,Connection Error,N/A
cvowlsmtpnoti08.nm.naver.com,http://cvowlsmtpnoti08.nm.naver.com,Connection Error,N/A
cvowlsmtpnoti09.nm.naver.com,http://cvowlsmtpnoti09.nm.naver.com,Connection Error,N/A
cvsmtpbounce010.nm.naver.com,http://cvsmtpbounce010.nm.naver.com,Connection Error,N/A
cvsmtppost01.nm.naver.com,http://cvsmtppost01.nm.naver.com,Connection Error,N/A
cvsmtppost02.nm.naver.com,http://cvsmtppost02.nm.naver.com,Connection Error,N/A
cvsmtppost03.nm.naver.com,http://cvsmtppost03.nm.naver.com,Connection Error,N/A
cvsmtppost04.nm.naver.com,http://cvsmtppost04.nm.naver.com,Connection Error,N/A
cvsmtppost05.nm.naver.com,http://cvsmtppost05.nm.naver.com,Connection Error,N/A
cvsmtppost06.nm.naver.com,http://cvsmtppost06.nm.naver.com,Connection Error,N/A
cvsmtppost07.nm.naver.com,http://cvsmtppost07.nm.naver.com,Connection Error,N/A
cvsmtppost08.nm.naver.com,http://cvsmtppost08.nm.naver.com,Connection Error,N/A
cvsmtppost09.nm.naver.com,http://cvsmtppost09.nm.naver.com,Connection Error,N/A
cvsmtppost10.nm.naver.com,http://cvsmtppost10.nm.naver.com,Connection Error,N/A
cvsmtppost11.nm.naver.com,http://cvsmtppost11.nm.naver.com,Connection Error,N/A
cvsmtppost12.nm.naver.com,http://cvsmtppost12.nm.naver.com,Connection Error,N/A
cvsmtppost13.nm.naver.com,http://cvsmtppost13.nm.naver.com,Connection Error,N/A
cvsmtppost14.nm.naver.com,http://cvsmtppost14.nm.naver.com,Connection Error,N/A
cvsmtppost15.nm.naver.com,http://cvsmtppost15.nm.naver.com,Connection Error,N/A
cvsmtppost16.nm.naver.com,http://cvsmtppost16.nm.naver.com,Connection Error,N/A
cvsmtppost17.nm.naver.com,http://cvsmtppost17.nm.naver.com,Connection Error,N/A
cvsmtppost18.nm.naver.com,http://cvsmtppost18.nm.naver.com,Connection Error,N/A
cvsmtppost19.nm.naver.com,http://cvsmtppost19.nm.naver.com,Connection Error,N/A
cvsmtppost20.nm.naver.com,http://cvsmtppost20.nm.naver.com,Connection Error,N/A
cvsmtppost21.nm.naver.com,http://cvsmtppost21.nm.naver.com,Connection Error,N/A
cvsmtppost23.nm.naver.com,http://cvsmtppost23.nm.naver.com,Connection Error,N/A
cvsmtppost22.nm.naver.com,http://cvsmtppost22.nm.naver.com,Connection Error,N/A
cvsmtppost24.nm.naver.com,http://cvsmtppost24.nm.naver.com,Connection Error,N/A
d2.naver.com,https://d2.naver.com,Success,200
cvsmtppost25.nm.naver.com,http://cvsmtppost25.nm.naver.com,Connection Error,N/A
cvsmtppost26.nm.naver.com,http://cvsmtppost26.nm.naver.com,Connection Error,N/A
da.naver.com,http://da.naver.com,Connection Error,N/A
dalcom.naver.com,http://dalcom.naver.com,Success,503
cvsmtppost27.nm.naver.com,http://cvsmtppost27.nm.naver.com,Connection Error,N/A
cvsmtppost28.nm.naver.com,http://cvsmtppost28.nm.naver.com,Connection Error,N/A
datalab.naver.com,https://datalab.naver.com,Success,200
cvsmtppost29.nm.naver.com,http://cvsmtppost29.nm.naver.com,Connection Error,N/A
dbill.naver.com,https://dbill.naver.com,Success,404
desktop.naver.com,http://desktop.naver.com,Success,200
dedic.naver.com,https://dedic.naver.com,Success,200
dev-app-notice.map.naver.com,http://dev-app-notice.map.naver.com,Connection Error,N/A
cvsmtppost30.nm.naver.com,http://cvsmtppost30.nm.naver.com,Connection Error,N/A
dev-buyer.collection.naver.com,http://dev-buyer.collection.naver.com,Success,403
dev-checkout.naver.com,http://dev-checkout.naver.com,Connection Error,N/A
cvsmtppost31.nm.naver.com,http://cvsmtppost31.nm.naver.com,Connection Error,N/A
dev-mapapp.map.naver.com,http://dev-mapapp.map.naver.com,Connection Error,N/A
dev-pay.naver.com,http://dev-pay.naver.com,Connection Error,N/A
dev-polyline-map.naver.com,http://dev-polyline-map.naver.com,Connection Error,N/A
dev-search.map.naver.com,http://dev-search.map.naver.com,Connection Error,N/A
dev-smtp01.ncl.naver.com,http://dev-smtp01.ncl.naver.com,Connection Error,N/A
cvsmtppost32.nm.naver.com,http://cvsmtppost32.nm.naver.com,Connection Error,N/A
cvsmtppost33.nm.naver.com,http://cvsmtppost33.nm.naver.com,Connection Error,N/A
cvsmtppost34.nm.naver.com,http://cvsmtppost34.nm.naver.com,Connection Error,N/A
dev.adcenter.shopping.naver.com,http://dev.adcenter.shopping.naver.com,Connection Error,N/A
dev.api.contact.naver.com,http://dev.api.contact.naver.com,Connection Error,N/A
dev.app.music.naver.com,http://dev.app.music.naver.com,Connection Error,N/A
dev.auth-clova.naver.com,http://dev.auth-clova.naver.com,Connection Error,N/A
cvsmtppost35.nm.naver.com,http://cvsmtppost35.nm.naver.com,Connection Error,N/A
cvsmtppost37.nm.naver.com,http://cvsmtppost37.nm.naver.com,Connection Error,N/A
dev.contact.naver.com,http://dev.contact.naver.com,Connection Error,N/A
dev.download.mail.naver.com,http://dev.download.mail.naver.com,Connection Error,N/A
dev.gw.drm.naver.com,http://dev.gw.drm.naver.com,Connection Error,N/A
cvsmtppost36.nm.naver.com,http://cvsmtppost36.nm.naver.com,Connection Error,N/A
dev.idownload.music.naver.com,http://dev.idownload.music.naver.com,Connection Error,N/A
dev.io.naver.com,http://dev.io.naver.com,Connection Error,N/A
cvsmtppost38.nm.naver.com,http://cvsmtppost38.nm.naver.com,Connection Error,N/A
dev.m.mail.naver.com,http://dev.m.mail.naver.com,Connection Error,N/A
dev.mail.naver.com,http://dev.mail.naver.com,Connection Error,N/A
dev.m.like.naver.com,http://dev.m.like.naver.com,Connection Error,N/A
dev.naver.com,https://dev.naver.com,Success,200
d2.nid.naver.com,http://d2.nid.naver.com,Timeout,N/A
dev.sell.storefarm.naver.com,http://dev.sell.storefarm.naver.com,Connection Error,N/A
dev.spapi.shopping.naver.com,http://dev.spapi.shopping.naver.com,Connection Error,N/A
d79434.naver.com,http://d79434.naver.com,Timeout,N/A
d79435.naver.com,http://d79435.naver.com,Timeout,N/A
dev.tv.m.drmnmv.naver.com,http://dev.tv.m.drmnmv.naver.com,Success,400
demo.ad.naver.com,http://demo.ad.naver.com,Timeout,N/A
demo.post.naver.com,http://demo.post.naver.com,Timeout,N/A
dev-app-api.pay.naver.com,http://dev-app-api.pay.naver.com,Timeout,N/A
dev-builder.chatbot.naver.com,http://dev-builder.chatbot.naver.com,Timeout,N/A
developers.naver.com,https://developers.naver.com,Success,200
dev-global.apis.naver.com,http://dev-global.apis.naver.com,Timeout,N/A
dic.naver.com,http://dic.naver.com,Connection Error,N/A
dev-srp.naver.com,http://dev-srp.naver.com,Timeout,N/A
dev.nsign-gw.naver.com,http://dev.nsign-gw.naver.com,Connection Error,N/A
deview.naver.com,https://deview.naver.com,Success,200
developer.naver.com,https://developer.naver.com,Success,200
dmx-1.naver.com,http://dmx-1.naver.com,Connection Error,N/A
dmx-2.naver.com,http://dmx-2.naver.com,Connection Error,N/A
